Vmag,Plx,e_Plx,B-V,Amag,TargetClass
9.74,4.82,1.5,0.494,18.15523519119425,3
8.21,9.08,1.09,0.574,18.000429242605428,3
8.72,6.36,0.97,0.41,17.73728557824207,3
8.03,1.65,0.76,1.631,14.117419721069531,5
9.0,0.55,1.1,-0.09,12.70181344747122,3
6.19,25.59,0.75,0.386,18.230351429435927,3
8.22,3.69,1.0,0.951,16.055131830795304,4
7.93,4.96,0.97,1.107,16.40740838245099,5
10.18,0.77,1.61,0.58,14.61245362586241,3
8.98,6.64,1.23,0.567,18.090840396840086,3
9.13,1.34,1.33,1.125,14.76552399182404,5
6.91,3.69,0.8,1.123,14.745131830795302,5
8.79,1.16,1.17,1.234,14.112289946134592,5
8.23,18.71,1.05,0.58,19.59036893750005,4
10.24,3.82,3.43,0.402,18.150316814558543,3
8.83,2.0,1.14,1.114,15.335149978319906,4
7.62,3.73,0.94,0.955,15.478544159043437,4
8.96,4.04,1.13,0.446,16.991906825553023,3
10.41,2.89,1.9,0.51,17.71448921378274,1
8.97,3.75,1.18,0.05,16.840156338638593,2
9.61,15.97,1.47,0.761,20.626524580692415,4
8.29,8.4,0.93,0.387,17.91139643030941,3
8.3,0.43,1.15,1.552,11.467342277897934,6
8.26,4.01,1.06,0.494,16.275721863100912,3
7.44,7.12,0.92,0.203,16.70239996818428,2
9.52,4.4,1.07,0.19,17.73726338243094,2
8.2,4.41,0.71,0.295,16.42219294733919,2
8.68,7.89,2.34,0.529,18.1653850160471,3
8.65,4.33,1.16,0.061,16.832439481766826,2
10.52,6.74,2.27,0.512,19.6632994826766,4
8.41,5.14,1.01,0.405,16.96481559497638,3
9.18,5.85,1.26,0.333,18.0157793304109,3
8.42,4.84,0.88,0.345,16.84422680822206,2
8.86,3.28,1.1,1.552,16.439369218558397,6
7.92,4.03,0.9,1.054,15.946525230705548,5
8.85,4.19,1.28,0.323,16.96107011483148,2
9.31,6.51,1.2,0.226,18.37790494284096,2
10.28,6.34,2.0,0.503,19.290446289408663,3
7.56,11.92,0.61,0.419,17.941381277021087,3
7.88,4.23,0.74,0.407,16.01170183687521,3
7.99,3.54,1.0,1.441,15.73501631012894,5
8.23,17.18,1.0,0.599,19.405115797476117,3
8.52,2.2,1.24,1.084,15.23211340411103,5
9.14,17.98,2.35,0.74,20.41394843698605,4
6.2,6.24,0.85,0.133,15.175922948412122,2
7.64,5.87,1.72,0.493,16.48319050623807,3
8.95,8.23,1.18,0.653,18.52699917606135,4
7.48,2.87,0.87,1.532,14.769409483669962,5
7.06,20.63,0.91,0.463,18.632496139865758,3
7.33,9.37,0.84,1.011,17.188697954438894,5
8.98,1.52,2.42,0.739,14.889217939723864,4
8.24,7.19,1.22,0.271,17.523644451914414,2
8.53,7.21,1.14,0.909,17.819676323597143,5
8.4,2.19,0.77,1.014,15.102220574200592,4
7.48,7.51,0.77,0.466,16.858199685020843,3
8.46,1.63,1.06,1.59,14.52093802201979,5
9.29,2.41,1.07,1.01,16.200085212874342,5
8.57,5.48,0.94,0.249,17.263902792421845,2
8.7,30.76,1.21,0.798,21.13993165564697,5
8.5,10.08,0.93,0.451,18.517302660547532,3
8.37,8.86,1.46,0.595,18.107168609435256,3
6.87,6.05,0.77,1.124,15.778776873262345,4
7.5,2.5,0.69,1.703,14.489700043360187,6
7.39,2.53,0.57,-0.018,14.40560260587909,1
8.19,8.21,0.99,0.584,17.761715785597204,3
7.56,2.74,1.26,0.9,14.74875281410194,4
8.37,9.73,1.0,0.379,18.31056420134176,3
7.39,5.37,0.8,1.008,16.039871428497776,5
6.73,10.14,0.73,0.951,16.760189774986586,4
8.66,2.38,0.88,0.79,15.54288478528256,4
8.25,2.89,1.06,0.17,15.55448921378274,2
8.47,3.33,1.15,0.953,16.0822211675316,4
8.01,9.58,0.89,0.456,17.91682754539272,3
6.83,7.84,0.65,1.158,16.301580313422193,5
9.06,1.6,1.32,1.074,15.080599913279624,6
8.79,4.21,1.16,1.127,16.91141047917834,5
7.44,7.19,0.92,0.478,16.723644451914414,3
6.43,6.69,0.92,-0.146,15.557130588839115,1
5.93,12.45,0.74,0.141,16.405846757158777,2
8.85,4.31,1.43,1.196,17.022386350803657,5
9.86,4.43,1.32,0.244,18.092018631115348,2
8.55,7.06,1.33,0.964,17.79402350525902,4
7.66,5.76,0.78,0.181,16.46211241711606,2
7.82,21.83,0.84,0.61,19.515268678545695,4
9.08,11.55,1.4,0.595,19.392909921140816,4
10.1,5.57,1.58,0.57,18.829275975868644,3
8.21,3.5,1.11,1.087,15.93034022175138,5
8.85,7.79,2.24,0.631,18.30768728836282,4
7.79,1.17,0.67,1.45,13.13092930873081,5
7.58,3.64,0.94,1.271,15.38550691824528,5
7.85,10.66,0.99,0.505,17.988786023452768,3
7.18,8.95,0.6,0.156,16.93911517657956,2
7.54,3.83,0.93,0.408,15.455993869843114,3
9.72,6.43,1.39,0.434,18.76105486462111,3
7.12,8.19,0.74,0.184,16.686419508802093,2
9.77,6.67,1.5,0.306,18.890629169582745,2
8.84,4.37,1.17,1.042,17.04240718485211,5
5.67,10.02,0.71,1.119,15.674338607656136,5
8.15,9.77,0.98,0.617,18.099472818593867,3
9.61,3.92,1.34,0.961,17.576430335102287,4
8.19,3.44,1.16,1.079,15.87279221285765,4
7.27,4.9,0.76,0.207,15.720980400142569,2
8.51,3.26,0.84,0.215,16.076088000339695,2
8.36,2.42,0.93,1.113,15.279076829902156,5
10.0,4.93,1.47,0.55,18.46423459638615,4
8.74,1.92,0.83,1.227,15.156506143517749,5
6.18,3.25,0.96,1.366,13.739416804894372,5
10.26,7.53,1.63,0.73,19.6439748810035,4
10.16,5.68,2.36,0.393,18.931741678555092,3
8.31,4.08,1.06,1.053,16.3633008154494,5
8.58,3.46,0.97,0.915,16.275380493963883,4
7.04,36.18,1.02,0.624,19.832342812618975,4
8.81,3.75,1.19,0.31,16.680156338638596,2
5.99,9.79,0.92,1.034,15.943913459015688,4
8.22,3.5,1.43,1.064,15.940340221751379,5
9.86,7.73,3.35,0.789,19.300897469591625,5
8.0,2.84,1.05,1.193,15.266591700235187,4
9.4,10.7,1.27,0.57,19.54691888842605,4
9.1,3.83,1.17,1.169,17.015993869843115,5
2.07,33.6,0.73,-0.038,14.701696386949221,1
8.11,2.18,0.95,0.098,14.802282468023023,2
8.89,2.8,1.1,1.179,16.125790156711098,5
9.43,1.52,1.51,0.47,15.339217939723863,3
7.59,25.15,0.97,0.626,19.59268994695973,4
8.72,2.88,1.35,0.071,16.016962438796156,2
9.86,2.3,1.46,0.157,16.668639180087965,2
9.23,0.65,1.34,0.988,13.294566783214279,5
9.5,5.59,1.5,0.493,18.237059039432115,4
10.73,45.64,1.92,1.46,24.026728178730885,6
7.59,7.6,0.89,0.508,16.994067961403957,3
7.41,12.72,0.86,0.606,17.932435556561977,3
9.26,11.01,0.95,0.675,19.468936594858757,4
7.78,14.43,0.96,0.358,18.57633165546747,3
7.76,2.77,1.26,1.618,14.972398845322243,5
8.94,9.47,1.13,0.419,18.821749895016367,3
8.95,2.3,1.37,0.435,15.758639180087965,3
6.41,2.17,0.63,0.998,13.092298669242648,4
6.11,2.42,0.79,1.664,13.029076829902156,6
7.76,8.84,0.94,0.415,17.492261325065364,3
7.38,2.89,0.71,1.326,14.68448921378274,5
6.21,30.26,0.69,0.504,18.61434461843584,3
7.05,5.97,1.04,0.963,15.929871655646846,4
7.44,6.36,0.66,-0.006,16.457285578242068,2
8.5,5.07,1.56,0.406,17.025039796666682,3
7.84,5.19,0.91,1.125,16.41583678924229,5
7.88,5.03,0.85,0.473,16.387839925279636,3
9.1,3.19,0.96,1.113,16.618953415285905,5
8.65,6.86,1.05,0.471,17.83162057853376,3
8.41,16.24,0.7,0.588,19.462930124525784,4
7.81,8.58,0.86,0.481,17.477436439243526,3
7.43,11.61,1.01,0.296,17.75416109869287,3
8.76,0.97,1.18,0.965,13.693858671331224,4
7.58,4.72,0.82,0.994,15.949709993170439,4
9.55,4.78,1.13,0.473,17.947139483060596,3
6.82,3.19,0.76,1.568,14.338953415285905,5
10.24,1.8,1.68,0.46,16.51636252551653,3
6.24,7.78,0.81,0.976,15.694897984948446,5
7.31,1.36,1.53,1.43,12.977694541851086,5
10.52,3.4,1.82,0.51,18.177394585211275,3
9.27,0.25,1.21,1.146,11.259700043360187,5
7.13,3.16,0.96,1.64,14.62843541309202,6
9.14,2.6,1.43,1.053,16.21486673985409,5
8.48,12.89,1.03,0.537,19.031264586767016,4
8.57,31.34,2.1,0.885,21.05049496066286,4
7.21,7.86,1.07,1.087,16.68711273019704,5
9.05,1.01,1.33,1.64,14.071606868913214,5
7.72,18.22,0.95,0.62,19.022741863184898,4
8.03,7.7,0.96,0.364,17.46245362586241,2
6.47,8.65,0.94,0.242,16.15508053732407,2
5.57,11.17,0.72,1.043,15.810265865578046,4
6.32,7.0,0.74,0.738,15.545490200071285,4
7.78,6.49,0.82,0.417,16.841223484001848,3
11.65,22.5,2.96,1.26,23.410912590556812,6
8.58,10.46,1.13,0.714,18.67765842265628,4
10.37,3.89,1.6,0.432,18.319748006628537,3
9.23,6.32,1.08,0.383,18.23358539141193,3
9.2,8.35,1.16,0.811,18.808432377418008,4
6.93,16.09,0.75,0.8,17.962780220495148,4
9.32,4.32,1.37,0.549,17.49741873407456,3
7.11,8.73,0.77,0.476,16.815071218527848,3
9.79,0.11,1.41,1.01,9.996963425791124,5
8.21,2.98,1.01,1.339,15.581081320381276,5
8.42,1.37,1.61,1.4,14.103602835782034,5
7.05,3.15,0.72,-0.122,14.541552768948002,1
9.26,6.75,1.19,0.671,18.406518864155125,4
2.28,59.89,0.56,0.38,16.166771565421048,3
8.77,4.8,2.04,0.461,17.176206186877934,4
9.25,5.87,1.08,0.537,18.093190506238074,4
9.3,4.36,1.46,0.972,17.49743244634293,5
9.9,4.56,1.26,0.561,18.194824213322175,3
9.89,6.48,1.77,0.617,18.947875029352968,3
9.33,17.75,1.21,0.812,20.575991786955562,4
7.78,22.07,2.31,0.68,19.499011665808275,4
7.02,17.03,0.69,0.932,18.176073239813007,5
8.89,1.97,1.11,1.033,15.362331130807965,4
9.6,7.75,1.28,0.446,19.046508512531553,3
7.07,19.28,0.79,0.644,18.49553514783406,4
6.01,8.56,1.17,0.203,15.672368823385765,2
5.42,14.57,1.34,0.414,16.237297758849948,3
9.11,11.89,1.31,0.83,19.485909273093455,4
8.24,1.42,1.15,0.08,14.001441721915283,1
8.97,6.32,1.2,0.442,17.973585391411927,3
3.88,23.28,0.98,1.013,15.714914879889253,5
8.59,7.58,1.2,0.484,17.988346028160265,3
7.17,4.96,0.74,0.031,15.647408382450987,1
7.94,13.8,1.3,0.66,18.639395432006182,4
7.27,4.21,1.0,1.22,15.39141047917834,4
9.59,1.88,1.4,0.49,15.960789246318399,4
7.94,2.08,1.14,1.439,14.530316674813808,5
8.52,16.26,0.98,0.687,19.575602706290248,4
7.59,5.36,0.88,1.005,16.235823948463853,4
9.17,1.78,1.37,1.029,15.42210001154447,5
8.08,4.57,0.82,1.068,16.379581000349255,5
9.8,3.03,1.5,0.524,17.207213142511527,3
8.92,8.17,1.89,0.499,18.48111028266208,3
9.91,4.45,1.34,0.355,18.15180005490466,3
9.42,4.76,2.01,1.565,17.808034763602464,6
8.84,2.91,1.13,1.128,16.15946494492954,5
10.15,1.4,2.33,1.5,15.88064017839119,6
8.37,3.25,1.5,0.952,15.929416804894371,4
9.33,-0.54,1.36,1.63,12.991968799114844,5
9.35,0.55,1.21,0.075,13.051813447471218,1
7.4,4.31,0.7,1.571,15.572386350803658,6
8.35,6.9,1.41,0.437,17.544245453686276,3
9.53,23.86,1.59,0.965,21.418352196671613,5
9.59,6.24,1.42,0.469,18.565922948412123,3
10.05,0.16,1.39,0.486,11.070599913279624,3
8.57,13.92,1.11,0.644,19.288196176372715,4
8.48,5.62,1.04,0.56,17.228681577845308,4
8.43,12.54,1.23,0.906,18.92148768247349,4
8.45,3.57,1.05,0.955,16.213341080560966,4
8.84,17.08,1.86,0.833,20.002439331764933,5
8.64,14.21,4.23,0.716,19.402970389637346,4
8.42,4.58,1.13,0.41,16.724327390019347,3
6.34,7.37,0.57,0.164,15.677337439295258,2
7.93,2.27,1.15,1.301,14.710129285965614,5
8.36,5.18,1.15,1.072,16.931648798726165,5
8.32,18.8,1.05,0.595,19.6907892463184,4
7.77,1.52,1.13,1.219,13.679217939723863,4
6.84,2.68,1.06,1.611,13.980673970143945,5
8.78,8.36,0.83,1.011,18.39103138719508,5
7.19,4.44,0.79,0.974,15.426914850573098,5
8.5,1.7,1.1,1.166,14.652244606891369,5
8.82,5.8,1.28,0.62,17.637139967814687,3
9.04,7.14,1.07,0.542,18.308491058880872,4
7.93,4.37,0.77,0.964,16.13240718485211,5
7.66,6.14,0.89,0.139,16.600841855705838,2
9.03,1.27,1.07,1.014,14.549018604779784,5
5.54,10.04,0.86,-0.064,15.548668564045002,1
5.29,13.45,0.5,1.049,15.933611421692135,5
8.13,9.63,0.81,0.456,18.048131435622672,3
7.51,7.21,1.55,0.251,16.799676323597147,2
9.08,1.56,0.89,1.031,15.045622991772309,4
7.1,10.24,1.21,0.345,17.151499783199057,3
7.88,11.15,0.68,0.476,18.116374336920895,3
9.4,1.08,0.93,0.539,14.567118777434748,3
9.06,4.59,1.12,0.293,17.369063427686307,2
8.38,7.73,0.7,0.371,17.82089746959163,3
10.65,10.83,2.1,1.077,20.8231422831266,5
7.77,3.13,0.9,1.603,15.247721687732241,6
8.5,4.15,1.03,1.042,16.590240483560464,5
8.61,3.05,1.08,1.156,16.03149919673393,4
10.05,6.95,1.59,0.7,19.25992402295057,4
8.71,3.6,1.01,0.594,16.49151250383644,3
9.37,4.95,1.42,0.409,17.843025994667844,3
6.97,3.21,0.6,1.377,14.50252516202436,5
8.56,8.5,2.9,0.524,18.207094628571465,3
9.34,-2.57,1.52,0.815,16.389665616656472,4
9.47,6.1,1.56,0.526,18.396649175053838,3
8.11,4.74,0.83,1.032,16.488891708370424,5
8.91,3.93,1.13,0.356,16.881962751877133,3
7.83,1.12,0.83,1.311,13.076090113350908,4
8.95,2.74,1.18,1.104,16.138752814101938,5
7.2,2.98,0.81,-0.053,14.571081320381277,1
9.37,5.26,0.97,0.411,17.974928720768695,3
5.84,18.18,0.92,0.973,17.137969394429742,5
5.01,3.24,0.68,0.405,12.562725051033059,3
9.81,3.85,1.39,0.437,17.737303647542504,3
9.27,2.76,1.18,1.12,16.474545410326087,5
9.5,7.14,1.38,0.423,18.768491058880873,3
9.32,4.82,1.18,0.511,17.73523519119425,3
8.92,13.53,1.28,0.578,19.576488982988117,4
8.38,10.15,1.04,0.508,18.412330211246157,3
7.74,10.35,0.82,0.473,17.814701748964684,2
8.6,3.27,1.2,1.042,16.17273876330143,5
9.49,4.92,3.74,1.232,17.9498255138368,5
8.35,6.17,1.02,0.528,17.30142582016621,3
7.11,3.65,0.87,1.528,14.921464322282374,6
9.87,4.11,2.38,0.503,17.939209109380343,3
8.98,7.48,1.29,0.471,18.34950798932231,4
7.75,1.83,1.07,1.487,14.062255448652149,5
8.24,12.91,1.06,0.491,18.794631211332103,3
6.74,6.52,0.73,-0.074,15.811237978659602,1
6.83,4.74,0.76,1.429,15.208891708370427,5
7.7,7.1,0.92,0.144,16.956291743595376,2
6.7,1.66,0.61,-0.017,12.800540440200276,1
8.67,3.45,1.27,1.037,16.35909547536637,5
8.73,5.51,0.84,0.563,17.435757994258925,3
9.63,0.66,1.37,1.462,13.727719677709345,6
6.66,15.06,0.7,0.372,17.54912485932341,3
8.29,5.16,0.87,0.077,16.853248508136055,2
8.47,15.57,1.17,0.574,19.4314430628406,4
8.16,2.91,0.97,1.165,15.479464944929537,5
8.97,8.77,1.49,0.497,18.684997966830203,3
7.51,18.2,0.91,0.503,18.810356939925374,3
8.97,1.74,2.12,0.674,15.172746241412998,1
8.55,4.38,1.15,0.692,16.7573705525205,4
5.84,15.35,0.74,1.0,16.770541899066025,5
7.85,3.75,0.81,0.099,15.720156338638594,1
8.68,7.95,1.08,0.588,18.18183564328235,4
8.05,4.86,0.81,0.878,16.48318134631147,4
8.27,1.62,0.92,0.146,14.317575072713154,1
7.68,3.48,1.04,1.028,15.387896219732905,5
9.4,9.43,1.0,0.551,19.272558463686643,3
7.77,8.8,0.8,0.405,17.492413360750845,3
6.89,4.7,0.82,0.951,15.250489289678587,5
7.55,2.46,0.87,1.354,14.504675535516895,6
8.27,7.77,2.24,0.517,17.72210509400457,3
8.16,2.91,1.17,1.677,15.479464944929537,5
8.07,2.95,0.8,-0.015,15.419110079890816,1
7.91,4.0,0.9,0.024,15.920299956639813,2
7.71,2.25,0.98,1.253,14.470912590556813,5
10.16,4.41,1.82,0.689,18.382192947339192,4
8.41,16.45,0.95,0.575,19.490829511429965,4
8.88,1.02,1.19,1.169,13.923000858809589,5
9.64,1.44,1.17,0.56,15.431812460476248,1
7.93,3.61,1.11,1.096,15.717536009528288,5
7.78,4.53,1.05,1.302,16.06049101006416,6
8.9,6.25,1.13,0.5,17.879400086720377,3
8.55,12.6,1.18,0.435,19.051852725587814,3
9.15,9.37,1.25,0.477,19.008697954438894,3
10.86,39.19,2.29,1.418,23.825876317390513,6
11.55,24.32,3.25,1.395,23.47981785300349,6
9.08,0.9,1.37,1.076,13.851212547196624,4
7.44,3.61,0.94,0.998,15.22753600952829,4
10.35,-0.33,1.6,1.269,12.942569699389438,6
6.68,4.43,0.73,1.212,14.912018631115348,5
8.85,4.41,0.77,0.585,17.072192947339193,3
8.9,8.36,1.21,0.473,18.511031387195082,3
8.24,7.22,0.89,0.184,17.532685987848197,2
6.74,3.88,0.89,1.025,14.684158627971037,4
10.75,4.01,2.07,0.863,18.76572186310091,5
8.44,2.61,1.17,1.33,15.523202536691404,5
7.69,4.21,1.02,1.163,15.811410479178342,5
4.89,52.94,0.77,0.487,18.508919684826648,3
11.8,6.13,5.67,0.57,20.737302372592076,3
8.88,4.78,1.23,1.14,17.277139483060594,5
7.7,5.09,1.26,1.2,16.233588911683793,5
8.6,15.08,1.1,0.7,19.492006707668775,4
8.44,1.58,1.05,0.127,14.433285434772113,2
9.5,35.69,5.14,1.254,22.2627327397783,5
9.03,0.82,1.19,1.406,13.599069261918583,5
7.15,6.06,0.67,1.004,16.062363120831428,5
7.95,29.35,0.95,0.755,20.288040527918167,5
8.23,18.6,0.91,0.581,19.57756472108958,4
9.81,4.63,1.57,0.515,18.137904955089766,4
8.48,11.58,1.13,0.473,18.798542796957086,3
9.33,3.47,1.9,0.94,17.03164737395437,5
8.97,20.86,2.16,0.807,20.566571520452563,4
8.08,2.54,1.14,1.122,15.10416858309969,5
7.47,2.26,0.85,1.532,14.240542195737003,5
8.34,4.31,1.11,0.409,16.51238635080366,3
7.75,4.71,0.89,1.152,16.11510453564448,5
8.34,17.0,0.82,0.619,19.49224460689137,4
5.41,5.61,0.92,1.346,14.154814306280807,5
7.56,9.91,1.48,0.551,17.540368272426377,3
6.93,7.77,0.88,0.994,16.382105094004572,5
10.03,21.87,24.76,1.293,21.729243915188185,5
8.69,6.73,1.13,0.185,17.830075321119885,2
9.04,27.46,1.09,0.891,21.233502664503682,5
8.32,4.04,1.09,1.12,16.351906825553023,5
7.85,7.57,1.06,0.561,17.24547939750036,3
7.21,4.78,0.59,0.916,15.607139483060593,4
8.98,3.36,1.48,0.966,16.61169638694922,5
7.09,2.16,0.77,0.137,13.762268755754654,1
8.85,8.01,0.94,0.518,18.368162580421185,3
9.21,0.53,1.02,0.142,12.831379348003946,2
8.61,20.55,1.21,0.643,20.17405913106044,4
7.91,7.11,1.08,1.126,17.16934800364883,5
7.47,2.14,1.6,0.2,14.122068866745956,1
8.65,5.08,1.17,1.0,17.1793185614196,5
8.53,6.88,1.58,0.515,17.717942191177556,3
9.92,29.15,1.54,1.071,22.243192795475164,5
8.09,4.25,0.94,0.228,16.231944650251556,1
5.24,45.85,0.66,0.459,18.546696700030203,3
7.06,1.15,0.74,0.63,12.363489201768058,3
8.45,10.91,1.15,0.481,18.639123752941707,3
8.73,9.29,1.09,0.646,18.57007856996821,4
7.45,7.81,0.96,0.891,16.913255169386503,4
9.02,16.48,1.49,0.599,20.104786036805486,4
7.51,12.79,1.43,0.491,18.04435272239327,3
7.32,1.99,0.98,0.038,13.814265382048532,2
8.17,1.34,1.1,1.14,13.805523991824039,5
9.45,4.21,1.44,0.26,17.57141047917834,2
9.72,9.92,1.46,0.557,19.702558360770894,4
9.34,10.46,1.33,0.695,19.437658422656277,4
8.75,4.77,1.28,1.125,17.142591895200567,4
9.32,3.89,1.25,0.625,17.26974800662854,4
7.91,10.93,1.05,0.392,18.103100809748515,3
7.49,2.05,0.98,1.6,14.048769305278771,5
6.53,7.97,0.79,1.041,16.037291606980563,5
6.18,5.93,0.7,1.467,15.045273466821312,5
8.69,2.85,1.26,0.403,15.96422430004255,3
6.58,6.88,0.76,0.99,15.767942191177555,5
7.8,0.15,0.9,1.634,8.680456295278406,6
7.19,10.9,0.86,0.398,17.37713248970312,3
8.17,3.49,1.01,1.048,15.8841271347959,5
6.56,6.05,0.87,1.074,15.468776873262346,5
8.73,38.88,1.22,1.045,21.678631281271187,5
7.62,17.21,0.76,0.758,18.798904351637802,4
8.66,10.57,1.33,0.43,18.78037493653713,3
8.2,2.97,0.97,1.269,15.563782246586062,5
8.96,3.11,1.44,1.243,16.423801945134187,5
7.36,6.68,0.87,1.082,16.48388231237773,5
6.87,9.42,0.74,0.262,16.740254513964388,3
7.6,3.46,0.87,1.314,15.295380493963883,5
5.29,5.33,0.87,1.478,13.923636045132863,5
9.12,4.88,1.22,0.479,17.562099110013552,3
8.25,9.81,1.21,0.448,18.208345036899743,3
7.43,10.44,0.83,0.335,17.523502493331215,3
8.88,1.79,1.24,1.047,15.144265154899468,5
7.95,-0.41,0.93,1.537,11.013919283598678,6
7.69,2.89,0.85,1.709,14.994489213782739,6
8.94,4.7,1.22,1.151,17.300489289678588,5
10.58,8.64,1.94,0.6,20.26256871239447,4
10.05,9.1,1.47,0.643,19.84520696160547,4
8.88,2.01,1.3,0.934,15.395980287102445,4
9.0,5.47,0.93,0.415,17.689936631667155,3
8.24,3.99,1.02,1.583,16.24486447843374,5
8.18,19.39,1.0,0.669,19.617889045393525,4
9.91,2.9,1.53,0.521,17.22198998949478,3
8.88,1.76,1.01,0.022,15.10756333907075,2
8.44,24.69,1.2,0.739,20.40260544965966,5
8.73,15.32,1.34,0.707,19.656293826482926,5
9.12,4.61,1.4,0.471,17.43850462694824,3
9.23,5.62,1.23,0.995,17.978681577845308,5
8.66,21.09,1.23,0.743,20.280382898697432,4
8.88,4.78,1.04,0.352,17.277139483060594,3
8.14,5.39,1.46,0.364,16.797943825933693,3
7.44,0.07,0.83,1.522,6.665490200071285,5
7.22,1.73,0.6,0.054,13.410230515643978,1
6.5,6.3,0.82,1.112,15.496702747267909,5
10.07,2.07,1.54,0.724,16.64985172728459,4
7.01,5.28,0.8,1.106,15.623169612669061,5
8.15,5.91,0.96,0.029,17.007937404406277,2
7.95,15.34,0.99,0.945,18.87912679806481,5
8.18,1.12,0.96,1.363,13.42609011335091,5
10.72,4.48,2.09,0.565,18.97639006999072,3
9.56,7.06,1.25,0.659,18.804023505259018,3
8.51,4.18,0.96,0.873,16.615881408875175,4
7.22,4.68,1.06,1.051,15.571229265370619,5
7.53,4.24,0.87,0.98,15.666829282963665,5
9.27,8.04,1.34,0.79,18.796280243742256,4
9.85,15.9,1.78,0.939,20.856985621602256,5
7.34,2.37,0.83,1.639,14.21374173005052,5
9.55,4.23,1.08,0.353,17.681701836875213,2
8.19,2.79,1.21,1.345,15.418021016367987,5
6.63,18.06,0.76,0.402,17.913588729887433,3
8.63,4.71,1.17,1.1,16.99510453564448,5
8.8,6.35,1.36,0.725,17.81386862645988,4
9.86,5.72,1.59,0.601,18.64698014396512,3
6.71,1.21,0.8,-0.116,12.123926851582251,1
7.22,49.18,0.78,0.775,20.67894262201349,5
8.49,1.97,1.24,1.63,14.962331130807964,5
7.37,2.47,0.94,1.619,14.33348476629833,6
10.51,5.93,1.93,0.57,19.375273466821312,4
8.84,4.68,1.09,0.426,17.19122926537062,3
8.39,2.51,1.01,1.223,15.38836860740519,5
8.19,7.41,1.07,0.407,17.53909103989664,3
7.94,0.92,0.81,0.501,12.758939136727776,2
8.62,5.43,1.7,0.505,17.293999147944234,3
7.8,2.95,0.75,1.099,15.149110079890814,3
7.17,8.09,0.76,0.202,16.70974260806136,2
10.74,27.5,1.94,1.308,22.936663469151313,5
10.1,5.52,1.48,0.584,18.809695388645995,3
6.66,6.07,0.95,0.961,15.575943455376287,4
9.94,5.79,1.76,0.626,18.75339281863718,4
7.69,5.76,0.84,0.958,16.49211241711606,4
7.62,4.7,0.84,1.217,15.980489289678587,5
11.44,1.56,3.02,1.2,17.405622991772308,6
8.75,11.11,1.11,0.401,18.978570294704337,3
7.58,6.4,1.12,1.097,16.610899869919436,5
9.02,9.18,0.94,0.489,18.83421340600621,3
9.03,3.85,1.46,1.263,16.957303647542503,5
10.41,24.96,2.95,1.36,22.396222905051932,6
6.52,7.17,0.78,1.05,15.797595778339,5
8.17,-0.86,1.15,0.899,12.842492256217838,4
7.57,14.72,0.86,0.453,18.409539050007403,3
10.01,2.43,2.22,0.856,16.93803136799156,4
10.68,5.84,3.9,0.689,19.512064235561997,4
8.39,3.67,0.99,1.05,16.213330321260447,4
8.05,1.79,1.13,1.165,14.314265154899466,5
6.63,8.55,0.63,0.226,16.289830573640863,2
9.17,5.06,1.33,1.005,17.690752584198997,5
7.55,5.66,0.98,1.24,16.314082155941357,5
7.21,3.38,0.91,1.53,14.854583501388273,5
2.83,9.79,0.81,-0.19,12.783913459015688,1
12.49,37.3,6.34,1.4,25.348544159043442,6
7.44,5.17,0.92,1.279,16.007452715469714,5
8.83,4.39,1.1,1.136,17.042322601210607,5
7.98,11.12,1.08,0.396,18.210523936230196,3
7.45,10.64,0.9,0.48,17.584708139795147,3
7.72,10.64,0.91,0.333,17.854708139795147,3
5.78,4.0,0.49,1.71,13.790299956639814,6
7.32,3.6,0.78,0.061,15.101512503836437,2
6.24,8.08,1.15,0.68,15.77705680387293,4
10.24,0.12,1.55,0.57,10.635906230238124,1
9.86,28.3,1.48,1.19,22.118932177621453,5
8.72,3.88,1.27,1.037,16.664158627971037,5
8.44,2.49,0.99,1.079,15.420996735478681,5
8.84,4.32,0.97,1.202,17.01741873407456,5
9.05,30.0,1.25,0.913,21.435606273598314,5
5.71,28.57,0.74,0.331,17.989551201913716,3
9.58,1.79,1.52,1.0,15.844265154899468,5
8.58,4.09,1.12,0.178,16.638616540036708,2
8.2,4.67,0.89,0.083,16.54658440283056,2
7.98,7.03,0.89,0.214,17.21477662509912,2
9.22,2.87,1.09,0.993,16.509409483669963,5
11.14,51.12,3.31,1.556,24.68295422575172,6
7.26,4.88,0.76,1.257,15.702099110013553,5
8.65,5.97,3.04,0.442,17.529871655646843,3
5.94,3.22,0.83,1.548,13.479279358479154,5
8.99,4.25,1.45,1.134,17.131944650251558,5
8.08,7.52,1.27,1.055,17.461089202958213,4
6.14,4.23,0.8,1.49,14.271701836875213,5
8.59,4.06,1.13,0.097,16.63263016788597,2
6.97,9.78,0.91,0.18,16.92169427393801,2
6.86,6.48,0.94,1.096,15.917875029352967,5
7.41,13.08,0.96,0.44,17.993038719941243,3
8.73,1.46,1.01,-0.117,14.551764278922185,1
8.07,9.34,0.82,0.559,17.921734381150465,4
8.54,2.5,1.15,1.31,15.529700043360187,5
6.79,2.79,0.81,1.257,14.018021016367989,5
8.96,8.59,1.2,0.465,18.62996581915621,3
9.08,1.55,1.24,1.155,15.031658490851457,5
9.48,1.4,1.24,1.58,15.210640178391191,6
